Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207146D007755;14/06/2024;46;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207146D007755;09/07/2024;77;30;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207146D007755;22/07/2024;287;292;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207146D007755;06/08/2024;161;324;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207146D007755;19/08/2024;309;289;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207167D007445;14/06/2024;61;718;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207167D007445;09/07/2024;232;127;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207167D007445;22/07/2024;270;690;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207167D007445;06/08/2024;15;127;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207167D007445;19/08/2024;46;160;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207189D007001;12/06/2024;15;61;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207189D007001;08/07/2024;110;77;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207189D007001;23/07/2024;77;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207189D007001;05/08/2024;159;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207189D007001;20/08/2024;176;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207192D007601;11/06/2024;15;179;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207192D007601;02/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207192D007601;16/07/2024;30;30;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207192D007601;30/07/2024;15;77;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207192D007601;13/08/2024;179;309;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207199D007004;12/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207199D007004;08/07/2024;15;30;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207199D007004;23/07/2024;30;159;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207199D007004;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207199D007004;20/08/2024;110;698;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007100;14/06/2024;15;46;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007100;09/07/2024;161;234;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007100;22/07/2024;15;30;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007100;06/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007100;19/08/2024;15;161;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007123;14/06/2024;15;930;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007123;09/07/2024;15;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007123;22/07/2024;30;127;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007123;06/08/2024;61;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207201D007123;19/08/2024;46;30;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207237D007455;14/06/2024;15;125;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207237D007455;09/07/2024;61;734;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207237D007455;22/07/2024;232;309;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207237D007455;06/08/2024;94;110;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207237D007455;19/08/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207247D007791;14/06/2024;77;195;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207247D007791;09/07/2024;30;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207247D007791;22/07/2024;46;94;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207247D007791;06/08/2024;61;123;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207247D007791;19/08/2024;15;46;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207259D007180;12/06/2024;15;30;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207259D007180;08/07/2024;61;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207259D007180;23/07/2024;110;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207259D007180;05/08/2024;15;45;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207259D007180;20/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207262D007001;11/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207262D007001;01/07/2024;61;127;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207262D007001;16/07/2024;30;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207262D007001;29/07/2024;77;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207262D007001;13/08/2024;61;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207267D007545;11/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207267D007545;01/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207267D007545;15/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207267D007545;30/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207267D007545;12/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007170;12/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007170;08/07/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007170;23/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007170;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007170;20/08/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007175;12/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007175;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007175;23/07/2024;77;46;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007175;05/08/2024;15;45;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207268D007175;20/08/2024;15;46;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207269D007502;11/06/2024;77;177;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207269D007502;01/07/2024;77;110;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207269D007502;15/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207269D007502;30/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207269D007502;12/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207304D007851;12/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207304D007851;08/07/2024;15;30;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207304D007851;23/07/2024;46;94;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207304D007851;05/08/2024;15;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207304D007851;20/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207306D007789;14/06/2024;30;30;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207306D007789;11/07/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207306D007789;22/07/2024;61;144;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207306D007789;06/08/2024;77;30;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207306D007789;19/08/2024;77;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207315D007342;11/06/2024;15;234;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207315D007342;01/07/2024;30;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207315D007342;18/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207315D007342;29/07/2024;46;110;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207315D007342;13/08/2024;15;94;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207322D007010;11/06/2024;15;30;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207322D007010;01/07/2024;30;197;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207322D007010;18/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207322D007010;29/07/2024;77;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207322D007010;13/08/2024;46;365;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007145;12/06/2024;15;46;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007145;08/07/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007145;23/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007145;05/08/2024;46;46;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007145;20/08/2024;15;46;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007150;12/06/2024;30;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007150;08/07/2024;197;230;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007150;23/07/2024;77;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007150;05/08/2024;144;465;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007150;20/08/2024;93;230;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007151;12/06/2024;15;45;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007151;08/07/2024;77;94;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007151;23/07/2024;249;397;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007151;05/08/2024;127;144;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207330D007151;20/08/2024;179;179;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207334D007272;12/06/2024;30;94;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207334D007272;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207334D007272;23/07/2024;30;46;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207334D007272;05/08/2024;77;125;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207334D007272;20/08/2024;109;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207338D007915;14/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207338D007915;09/07/2024;46;160;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207338D007915;22/07/2024;127;126;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207338D007915;06/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207338D007915;19/08/2024;15;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207348D007070;14/06/2024;61;796;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207348D007070;09/07/2024;144;1838;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207348D007070;24/07/2024;61;61;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207348D007070;06/08/2024;15;46;;;;
2024;Auvergne-Rhône-Alpes;007;FRK2207348D007070;19/08/2024;94;30;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215011D015165;18/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215011D015165;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215011D015165;22/07/2024;46;126;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215011D015165;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215011D015165;19/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;18/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;01/07/2024;15;77;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;15/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;29/07/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;12/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;19/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215027D015130;26/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215073D015170;17/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215073D015170;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215073D015170;22/07/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215073D015170;05/08/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215073D015170;08/08/2024;15;109;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215073D015170;12/08/2024;127;818;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215073D015170;19/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215088D015070;18/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215088D015070;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215088D015070;12/07/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215088D015070;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215088D015070;02/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215088D015070;09/08/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215088D015070;19/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;17/06/2024;46;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;01/07/2024;197;197;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;15/07/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;29/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;05/08/2024;77;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;12/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;19/08/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015010;26/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;17/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;01/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;08/07/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;15/07/2024;197;179;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;29/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;12/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;19/08/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215092D015015;26/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;17/06/2024;15;109;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;01/07/2024;15;177;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;08/07/2024;77;30;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;15/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;29/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;12/08/2024;15;45;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;19/08/2024;30;30;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215124D015030;26/08/2024;94;93;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215153D015050;18/06/2024;30;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215153D015050;08/07/2024;15;30;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215153D015050;22/07/2024;15;77;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215153D015050;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215153D015050;19/08/2024;15;77;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015080;18/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015080;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015080;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015080;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015080;19/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015085;18/06/2024;15;46;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015085;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015085;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015085;05/08/2024;30;177;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215189D015085;19/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;17/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;01/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;15/07/2024;46;46;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;22/07/2024;15;143;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;29/07/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;12/08/2024;77;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;19/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215240D015020;26/08/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215243D015240;17/06/2024;94;872;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215243D015240;08/07/2024;77;332;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215243D015240;22/07/2024;312;3020;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215243D015240;29/07/2024;30;194;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215243D015240;05/08/2024;15;46;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215243D015240;19/08/2024;46;179;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015110;18/06/2024;15;160;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015110;08/07/2024;61;15;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015110;22/07/2024;292;312;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015110;05/08/2024;15;46;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015110;19/08/2024;46;94;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015111;18/06/2024;15;197;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015111;08/07/2024;15;77;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015111;22/07/2024;109;215;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015111;05/08/2024;15;30;;;;
2024;Auvergne-Rhône-Alpes;015;FRK1215260D015111;19/08/2024;30;94;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326035D026370;12/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326035D026370;08/07/2024;15;46;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326035D026370;22/07/2024;46;77;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326035D026370;05/08/2024;61;61;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326035D026370;21/08/2024;46;61;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326037D026940;18/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326037D026940;08/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326037D026940;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326037D026940;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326037D026940;20/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326063D026715;10/06/2024;287;332;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326063D026715;09/07/2024;46;312;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326063D026715;23/07/2024;215;77;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326063D026715;06/08/2024;432;144;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326063D026715;20/08/2024;504;918;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;13/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;28/05/2024;109;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;12/06/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;25/06/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;08/07/2024;215;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;22/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;05/08/2024;46;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;21/08/2024;15;46;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326086D026960;02/09/2024;46;161;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026217;12/06/2024;77;160;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026217;11/07/2024;46;93;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026217;22/07/2024;195;696;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026217;05/08/2024;46;61;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026217;21/08/2024;61;46;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026219;12/06/2024;46;144;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026219;11/07/2024;30;230;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026219;22/07/2024;289;332;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026219;05/08/2024;159;110;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026219;21/08/2024;534;1233;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026268;12/06/2024;127;94;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026268;11/07/2024;61;109;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026268;26/07/2024;232;268;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026268;05/08/2024;61;61;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326113D026268;21/08/2024;368;1397;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326167D026210;12/06/2024;46;126;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326167D026210;08/07/2024;161;77;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326167D026210;22/07/2024;509;690;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326167D026210;05/08/2024;197;176;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326167D026210;21/08/2024;161;287;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326183D026255;12/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326183D026255;08/07/2024;15;234;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326183D026255;22/07/2024;179;312;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326183D026255;05/08/2024;127;30;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326183D026255;21/08/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326192D026520;12/06/2024;30;93;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326192D026520;09/07/2024;61;61;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326192D026520;23/07/2024;94;61;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326192D026520;06/08/2024;77;30;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326192D026520;20/08/2024;110;77;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326198D026970;10/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326198D026970;08/07/2024;30;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326198D026970;23/07/2024;195;30;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326198D026970;05/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326198D026970;20/08/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326215D026900;12/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326215D026900;09/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326215D026900;23/07/2024;15;15;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326215D026900;06/08/2024;46;61;;;;
2024;Auvergne-Rhône-Alpes;026;FRK2326215D026900;20/08/2024;30;15;;;;
